Day of the Week,Start Time,Price Open,Price Close,Price High,Price Low,Volume Traded,Trade Count
,2019-10-23 00:00:00+00:00,41.53,38.35,41.69,37.05,13195.86560368,1545
,2019-10-24 00:00:00+00:00,38.35,38.67,39.31,37.5,5633.10093843,801
,2019-10-25 00:00:00+00:00,38.83,44.48,45.9,38.2,8932.64699535,1134
,2019-10-26 00:00:00+00:00,44.5,44.5,49.86,42.45,10725.72564023,1305
,2019-10-27 00:00:00+00:00,44.5,46.9,48.98,43.55,6697.61450516,1051
,2019-10-28 00:00:00+00:00,47.01,45.18,48.7,44.72,8191.05117955,842
,2019-10-29 00:00:00+00:00,45.61,46.68,47.3,45.13,7040.77574988,692
,2019-10-30 00:00:00+00:00,46.62,45.11,47.5,44.4,2925.45068449,538
,2019-10-31 00:00:00+00:00,45.1,45.27,46.0,44.15,2970.11205079,476
,2019-11-01 00:00:00+00:00,45.2,45.18,45.6,44.0,3308.44446633,614
,2019-11-02 00:00:00+00:00,45.1,45.02,45.97,44.74,2043.08814008,455
,2019-11-03 00:00:00+00:00,45.19,45.2,45.5,44.27,1832.83685597,419
,2019-11-04 00:00:00+00:00,45.31,47.62,48.69,44.89,4188.28717577,790
,2019-11-05 00:00:00+00:00,47.72,49.0,49.9,47.37,4528.04836776,798
,2019-11-06 00:00:00+00:00,49.12,49.88,50.0,48.55,3555.47414258,627
,2019-11-07 00:00:00+00:00,49.98,47.97,50.26,47.14,3130.95129191,511
,2019-11-08 00:00:00+00:00,47.98,47.12,48.77,46.0,5874.58379934,847
,2019-11-09 00:00:00+00:00,47.11,48.53,48.77,46.63,3104.39535911,465
,2019-11-10 00:00:00+00:00,48.57,49.94,51.9,47.75,9136.69619256,881
,2019-11-11 00:00:00+00:00,49.83,47.96,50.61,47.35,2726.25637374,481
,2019-11-12 00:00:00+00:00,48.03,47.66,48.33,46.59,4031.92947452,458
,2019-11-13 00:00:00+00:00,47.72,47.51,48.16,47.0,2604.78387318,400
,2019-11-14 00:00:00+00:00,47.53,45.8,47.53,45.54,3248.58844909,448
,2019-11-15 00:00:00+00:00,45.82,44.62,47.06,43.88,4971.25709188,549
,2019-11-16 00:00:00+00:00,44.67,45.3,45.91,44.36,3148.6969329,359
,2019-11-17 00:00:00+00:00,45.26,45.94,46.48,44.84,1959.00384419,332
,2019-11-18 00:00:00+00:00,45.77,43.17,45.97,41.32,6080.27870352,729
,2019-11-19 00:00:00+00:00,43.23,42.7,43.44,42.0,2443.16328768,459
,2019-11-20 00:00:00+00:00,42.49,42.48,43.6,42.26,2850.279714,373
,2019-11-21 00:00:00+00:00,42.45,39.32,42.66,37.3,18275.93856301,1436
,2019-11-22 00:00:00+00:00,39.17,37.17,40.25,33.77,18615.41022699,1729
,2019-11-23 00:00:00+00:00,37.03,37.66,38.12,36.21,2937.28816228,552
,2019-11-24 00:00:00+00:00,37.59,34.39,37.75,34.07,6132.05635519,729
,2019-11-25 00:00:00+00:00,34.35,35.55,36.89,32.87,55040.57613244,2876
,2019-11-26 00:00:00+00:00,35.46,36.51,37.05,35.27,2109.89365132,514
,2019-11-27 00:00:00+00:00,36.54,37.17,37.78,34.89,4980.1217523,627
,2019-11-28 00:00:00+00:00,37.03,36.44,37.4,36.0,4581.99620461,486
,2019-11-29 00:00:00+00:00,36.44,37.71,38.35,36.37,6104.57108968,757
,2019-11-30 00:00:00+00:00,37.61,36.59,37.92,36.27,1855.40681354,462
,2019-12-01 00:00:00+00:00,36.67,36.86,37.5,35.35,1538.1081636,443
,2019-12-02 00:00:00+00:00,36.95,35.31,36.98,34.77,2703.81255354,610
,2019-12-03 00:00:00+00:00,35.27,34.44,35.76,34.31,2588.78426139,558
,2019-12-04 00:00:00+00:00,34.59,34.17,35.89,33.79,5488.0014782,615
,2019-12-05 00:00:00+00:00,34.1,34.08,34.53,33.45,3099.33230975,419
,2019-12-06 00:00:00+00:00,34.02,34.55,34.86,33.61,1549.96440352,450
,2019-12-07 00:00:00+00:00,34.61,34.43,35.42,34.23,3612.2367075,377
,2019-12-08 00:00:00+00:00,34.37,34.76,35.32,34.13,1730.41425889,312
,2019-12-09 00:00:00+00:00,34.78,33.86,34.93,33.65,4082.28568341,433
,2019-12-10 00:00:00+00:00,33.81,33.65,33.94,33.1,3734.64215998,468
,2019-12-11 00:00:00+00:00,33.62,33.13,33.99,32.85,1519.89731459,391
,2019-12-12 00:00:00+00:00,33.07,32.47,33.54,32.26,3329.26779336,469
,2019-12-13 00:00:00+00:00,32.51,33.25,33.43,32.34,3107.83972188,435
,2019-12-14 00:00:00+00:00,33.36,32.55,33.46,32.43,1542.14625885,317
,2019-12-15 00:00:00+00:00,32.52,32.63,32.92,32.24,1561.42328562,302
,2019-12-16 00:00:00+00:00,32.53,30.27,32.67,29.29,6828.22239701,960
,2019-12-17 00:00:00+00:00,30.17,28.4,30.47,27.63,12456.10761505,1548
